joined_count,category,keyword,doc count,category count,keyword count,PMI
27,mag,nevidomí,4369432,143887,526,1.55876787659814
29,mag,28.2.,4369432,143887,565,1.55866569581304
22,mag,12.11.,4369432,143887,429,1.55728756522435
28,mag,19. listopadu,4369432,143887,546,1.55728756522435
1263,mag,menšiny,4369432,143887,24644,1.55630809933971
26,mag,15. února,4369432,143887,508,1.55422203852115
26,mag,22. února,4369432,143887,508,1.55422203852115
1611,mag,rekreace,4369432,143887,31494,1.55335651926527
30,mag,10. prosince,4369432,143887,587,1.55198164507026
28,mag,22. dubna,4369432,143887,548,1.55160403396441
26,mag,1. dubna,4369432,143887,509,1.55116855710952
64,mag,Maroko,4369432,143887,1253,1.55107332913008
67,mag,Šumpersko,4369432,143887,1313,1.54957822084205
23,mag,13. března,4369432,143887,451,1.54865515078297
26,mag,12.5.,4369432,143887,510,1.54812705013479
16,mag,9.8.,4369432,143887,314,1.54736853614649
24,mag,Palach,4369432,143887,471,1.54736853614649
26,mag,3. února,4369432,143887,511,1.54509744729696
133,mag,káva,4369432,143887,2614,1.54507471324
29,mag,27. listopadu,4369432,143887,570,1.54499318970942
29,mag,5. června,4369432,143887,570,1.54499318970942
22,mag,29.9.,4369432,143887,433,1.54290153690819
19,mag,8.8.,4369432,143887,374,1.54271401849097
25,mag,18. března,4369432,143887,493,1.53991417453726
22,mag,24.3.,4369432,143887,434,1.5393464642425
25,mag,3.12.,4369432,143887,494,1.53679693936613
31,mag,3. prosince,4369432,143887,613,1.53569385510297
84,mag,Manchester,4369432,143887,1662,1.5347996581453
29,mag,7.3.,4369432,143887,574,1.53422668664524
25,mag,11.1.,4369432,143887,495,1.53369229908459
20,mag,13. srpna,4369432,143887,396,1.53369229908459
30,mag,15. prosince,4369432,143887,594,1.53369229908459
31,mag,12.9.,4369432,143887,614,1.5331927250458
26,mag,21. dubna,4369432,143887,515,1.53309669042475
53,mag,Clintonová,4369432,143887,1050,1.53281590348511
31,mag,Mládek,4369432,143887,615,1.53069972874491
29,mag,29. května,4369432,143887,576,1.52889951064995
18,mag,Sněžka,4369432,143887,358,1.52683780836242
28,mag,16. června,4369432,143887,558,1.52379751005823
29,mag,10. listopadu,4369432,143887,578,1.52360920092451
30,mag,11.4.,4369432,143887,598,1.52343348771947
17,mag,Dominikánská,4369432,143887,339,1.522834300507
24,mag,9. května,4369432,143887,479,1.5215252203027
26,mag,9. listopadu,4369432,143887,519,1.52128091631743
28,mag,20.4.,4369432,143887,559,1.52107157533541
29,mag,12. října,4369432,143887,579,1.52097775152741
30,mag,28.6.,4369432,143887,599,1.52089019308221
29,mag,1. listopadu,4369432,143887,580,1.51835537609374
14,mag,Země živitelka,4369432,143887,280,1.51835537609374
29,mag,2.10.,4369432,143887,581,1.51574202777
27,mag,15. dubna,4369432,143887,541,1.51554880423405
26,mag,20. listopadu,4369432,143887,521,1.51544106635076
221,mag,Přerov,4369432,143887,4431,1.51458604430926
17,mag,Kyjov,4369432,143887,341,1.51390272103188
30,mag,19.4.,4369432,143887,602,1.5133110060735
29,mag,26. června,4369432,143887,582,1.51313766002469
29,mag,6.11.,4369432,143887,582,1.51313766002469
30,mag,5. prosince,4369432,143887,603,1.5108013692475
29,mag,29. června,4369432,143887,583,1.51054222664557
28,mag,12. prosince,4369432,143887,564,1.5075868982491
27,mag,16. května,4369432,143887,544,1.50719099832835
20,mag,CzechTourism,4369432,143887,403,1.50705248247518
688,mag,služby,4369432,143887,13872,1.5060964514886
29,mag,5. května,4369432,143887,585,1.50537797971687
28,mag,15. června,4369432,143887,565,1.50491860285397
28,mag,14. prosince,4369432,143887,566,1.50225973606448
13,mag,15.7.,4369432,143887,263,1.50103573302043
13,mag,Ferguson,4369432,143887,263,1.50103573302043
605,mag,Jihlava,4369432,143887,12241,1.50086594646959
33,mag,4.9.,4369432,143887,668,1.50017147937405
194,mag,senioři,4369432,143887,3929,1.49941940932647
29,mag,12.6.,4369432,143887,588,1.49769747982036
21,mag,25. srpna,4369432,143887,426,1.4969700891065
30,mag,13. května,4369432,143887,609,1.49591662669334
23,mag,2.4.,4369432,143887,467,1.49559630193388
18,mag,13.7.,4369432,143887,366,1.4934643043545
31,mag,25. října,4369432,143887,631,1.49188642342016
28,mag,9. prosince,4369432,143887,570,1.49171756247806
28,mag,9.10.,4369432,143887,570,1.49171756247806
17,mag,7.1.,4369432,143887,347,1.48772572873738
25,mag,3.9.,4369432,143887,511,1.48567062240092
25,mag,1.3.,4369432,143887,512,1.48276892196654
28,mag,25. listopadu,4369432,143887,574,1.48132231814023
29,mag,17.10.,4369432,143887,595,1.48007750946953
28,mag,28. května,4369432,143887,576,1.47617883786891
28,mag,3. května,4369432,143887,576,1.47617883786891
24,mag,21. března,4369432,143887,494,1.47532506179149
27,mag,13. října,4369432,143887,556,1.47466169620615
21,mag,8.1.,4369432,143887,433,1.47276964886691
27,mag,20. dubna,4369432,143887,557,1.47201418867257
3307,mag,OTVÍRÁK,4369432,143887,68225,1.47195345657516
213,mag,Argentina,4369432,143887,4402,1.4693761704133
29,mag,6. prosince,4369432,143887,600,1.46774353022395
13,mag,Duchcov,4369432,143887,269,1.46755538209804
23,mag,17. dubna,4369432,143887,477,1.46424208176755
17,mag,Morava,4369432,143887,353,1.46243860586932
27,mag,7.6.,4369432,143887,561,1.46151854383355
59,mag,pořady,4369432,143887,1226,1.46138608792057
23,mag,21. listopadu,4369432,143887,478,1.46117881381406
24,mag,1. února,4369432,143887,499,1.46054224554107
25,mag,19. dubna,4369432,143887,520,1.45995709239783
26,mag,14. června,4369432,143887,541,1.45941736704019
26,mag,17. února,4369432,143887,541,1.45941736704019
16,mag,27.7.,4369432,143887,333,1.45908024129128
26,mag,31. ledna,4369432,143887,542,1.45672471507149
20,mag,10.7.,4369432,143887,417,1.45645599625299
1296,mag,Olomouc,4369432,143887,27023,1.45638054058949
30,mag,5. října,4369432,143887,626,1.4552926927416
22,mag,Česká filharmonie,4369432,143887,460,1.45233992495923
24,mag,8.6.,4369432,143887,502,1.45181390542828
27,mag,24. června,4369432,143887,565,1.4511715098949
28,mag,15. května,4369432,143887,586,1.45098807271757
28,mag,23.6.,4369432,143887,586,1.45098807271757
15,mag,20.1.,4369432,143887,314,1.45065800263733
15,mag,4.8.,4369432,143887,314,1.45065800263733
25,mag,12. listopadu,4369432,143887,524,1.44881238176884
28,mag,16. prosince,4369432,143887,587,1.44851620206558
29,mag,21. října,4369432,143887,609,1.4460527391369
28,mag,23. června,4369432,143887,588,1.4460527391369
24,mag,6. listopadu,4369432,143887,504,1.4460527391369
19,mag,Síň slávy,4369432,143887,399,1.4460527391369
25,mag,25. září,4369432,143887,526,1.44330358944272
21,mag,Kim,4369432,143887,442,1.44278112660491
1674,mag,Plzeň,4369432,143887,35258,1.4417873388059
27,mag,8. listopadu,4369432,143887,570,1.4384419352467
26,mag,23. února,4369432,143887,549,1.43815081160063
17,mag,24.7.,4369432,143887,359,1.43799673501914
2740,mag,Brno,4369432,143887,57890,1.43730997771527
35,mag,Kambodža,4369432,143887,740,1.43628211252111
41,mag,Harrachov,4369432,143887,867,1.43604545374494
26,mag,9.11.,4369432,143887,550,1.43553599194317
27,mag,18. září,4369432,143887,573,1.43091082563808
28,mag,4. června,4369432,143887,595,1.42904035397058
17,mag,17.2.,4369432,143887,362,1.42607963500517
31,mag,20.3.,4369432,143887,661,1.42417599573089
27,mag,7. prosince,4369432,143887,576,1.42345816508788
28,mag,22.9.,4369432,143887,598,1.42187125520484
365,mag,rádia,4369432,143887,7800,1.42102490326722
25,mag,28. října,4369432,143887,535,1.41902371597546
12,mag,18.11.,4369432,143887,257,1.4179194173638
26,mag,2. listopadu,4369432,143887,558,1.41495483076836
13,mag,hornictví,4369432,143887,279,1.41495483076836
26,mag,12. června,4369432,143887,559,1.4124236056686
41,mag,Novák,4369432,143887,882,1.41162291201459
103,mag,Keňa,4369432,143887,2216,1.41146754275862
29,mag,25.9.,4369432,143887,626,1.40678293631688
25,mag,11.10.,4369432,143887,540,1.4058846074942
20,mag,14.4.,4369432,143887,432,1.4058846074942
15,mag,5.1.,4369432,143887,324,1.4058846074942
22,mag,nadace,4369432,143887,476,1.4035217762211
23,mag,stromy,4369432,143887,498,1.40249693374121
12,mag,22.12.,4369432,143887,260,1.40155880870191
22,mag,Brusel,4369432,143887,477,1.40057938256026
24,mag,4. září,4369432,143887,521,1.39886867663147
84645,mag,ČR,4369432,143887,1842055,1.39541100357432
18,mag,4.2.,4369432,143887,392,1.39440799845344
23,mag,3. dubna,4369432,143887,501,1.39409874850922
24,mag,1. září,4369432,143887,523,1.39351927442638
24,mag,4. března,4369432,143887,525,1.38821062957142
7827,mag,Praha,4369432,143887,171227,1.38811840757424
30,mag,Semily,4369432,143887,657,1.38662591424086
26,mag,13. prosince,4369432,143887,570,1.38516630801534
13,mag,6.1.,4369432,143887,285,1.38516630801534
28,mag,3. listopadu,4369432,143887,614,1.38481923552524
87,mag,kouření,4369432,143887,1909,1.3839383731813
27,mag,27. května,4369432,143887,593,1.38265076406513
27,mag,6. května,4369432,143887,593,1.38265076406513
29,mag,25.4.,4369432,143887,637,1.38248998137264
26,mag,12. května,4369432,143887,573,1.37791412839223
26,mag,17. června,4369432,143887,573,1.37791412839223
26,mag,18. května,4369432,143887,573,1.37791412839223
26,mag,26. května,4369432,143887,573,1.37791412839223
1185,mag,Ostrava,4369432,143887,26149,1.37615290884629
26,mag,27. dubna,4369432,143887,574,1.37551358113022
12,mag,Barta,4369432,143887,265,1.37511430287735
15,mag,3.1.,4369432,143887,332,1.37200786996422
330,mag,fotografie,4369432,143887,7321,1.36882194812439
18,mag,3.3.,4369432,143887,400,1.36651983848437
340,mag,Dánsko,4369432,143887,7558,1.36607787211398
26,mag,7. října,4369432,143887,578,1.36599445600129
27,mag,6.3.,4369432,143887,601,1.36424609499271
25,mag,30. června,4369432,143887,557,1.36297610062275
38,mag,Vlašim,4369432,143887,847,1.36239679555046
24,mag,10. února,4369432,143887,535,1.36226276733644
25,mag,17. května,4369432,143887,558,1.36053349112342
541,mag,vesmír,4369432,143887,12092,1.35863423497637
17,mag,25.7.,4369432,143887,380,1.35852849439966
302,mag,lodní,4369432,143887,6754,1.35784223743059
133,mag,dostihy,4369432,143887,2978,1.35622071874055
17,mag,25.8.,4369432,143887,381,1.35496280281331
24,mag,3. října,4369432,143887,538,1.35466650655204
75,mag,Google,4369432,143887,1683,1.35325791095699
23,mag,31.1.,4369432,143887,518,1.348346472979
79,mag,Šumperk,4369432,143887,1780,1.34775364844276
15,mag,Koukal,4369432,143887,338,1.34765270067492
27,mag,16.10.,4369432,143887,609,1.34632496402401
19,mag,9.1.,4369432,143887,429,1.34493016996648
27,mag,3. června,4369432,143887,610,1.34411787391905
23,mag,22.11.,4369432,143887,520,1.343160525006
340,mag,Putin,4369432,143887,7687,1.34315292798718
26,mag,19. května,4369432,143887,588,1.34276325776997
19,mag,Kraus,4369432,143887,430,1.34180242538517
8963,mag,AVÍZO,4369432,143887,202855,1.34174846426543
25,mag,8. června,4369432,143887,566,1.34130333577186
28,mag,1. června,4369432,143887,634,1.34113408613958
28,mag,Kajínek,4369432,143887,634,1.34113408613958
32,mag,hygiena,4369432,143887,725,1.34034129751723
24,mag,30. května,4369432,143887,544,1.33972533184742
108,mag,Chile,4369432,143887,2451,1.33808552115972
33,mag,Sáblíková,4369432,143887,749,1.33793664649115
21,mag,9.3.,4369432,143887,477,1.33691668335298
22,mag,5. září,4369432,143887,500,1.33615273096249
26,mag,28. června,4369432,143887,591,1.33594720062393
27,mag,10.4.,4369432,143887,614,1.33536140568505
23,mag,9.6.,4369432,143887,525,1.33036852000594
21,mag,10.3.,4369432,143887,480,1.32856095408202
25,mag,Ústí n.O.,4369432,143887,572,1.32723372036166
21,mag,29. ledna,4369432,143887,481,1.32579887309641
26,mag,1. prosince,4369432,143887,597,1.32252059559254
24,mag,16. listopadu,4369432,143887,553,1.31792148377034
75,mag,exhibice,4369432,143887,1729,1.31725451945669
301,mag,Norsko,4369432,143887,6945,1.31612661829868
24,mag,16. října,4369432,143887,554,1.31554256412454
12,mag,Hus,4369432,143887,277,1.31554256412454
79,mag,Krkonoše,4369432,143887,1825,1.31452136670033
1107,mag,Japonsko,4369432,143887,25580,1.31416685014525
25,mag,21.9.,4369432,143887,578,1.31345620769355
15,mag,adopce,4369432,143887,347,1.31269917241534
24,mag,30. dubna,4369432,143887,556,1.31081039662769
11,mag,5.8.,4369432,143887,255,1.30995365780636
1609,mag,letectví,4369432,143887,37305,1.30976212311209
26,mag,20. května,4369432,143887,603,1.30936118668117
15,mag,ČVUT,4369432,143887,348,1.30892704835667
24,mag,7. června,4369432,143887,557,1.30845705659784
14,mag,28.7.,4369432,143887,325,1.30812155478845
80,mag,Děčín,4369432,143887,1858,1.30751808490311
21,mag,16.11.,4369432,143887,488,1.30678126631019
25,mag,2. června,4369432,143887,581,1.30667416187069
18,mag,Gates,4369432,143887,419,1.30455354509247
21,mag,27. března,4369432,143887,489,1.30410891198235
42,mag,Jeseník,4369432,143887,979,1.30277682933477
22,mag,14.2.,4369432,143887,513,1.30229311009989
24,mag,24. května,4369432,143887,560,1.30144746522321
25,mag,14. září,4369432,143887,584,1.29996179460081
26,mag,16. září,4369432,143887,608,1.29859341376438
18,mag,výroky,4369432,143887,421,1.29835614107778
23,mag,4. května,4369432,143887,538,1.29822206877903
24,mag,26. dubna,4369432,143887,562,1.29681597958184
25,mag,1. března,4369432,143887,586,1.2955250649264
32,mag,Pardubicko,4369432,143887,751,1.2939380035952
106,mag,box,4369432,143887,2488,1.29377548123743
22,mag,24.10.,4369432,143887,517,1.29221734135637
19,mag,paleontologie,4369432,143887,447,1.29077190808864
15,mag,Procházka,4369432,143887,353,1.29038700517882
22,mag,22.2.,4369432,143887,519,1.28723769842244
25,mag,25. června,4369432,143887,590,1.28674184414724
145,mag,Kolumbie,4369432,143887,3422,1.28674184414724
23,mag,15.6.,4369432,143887,544,1.28390344302044
24,mag,18. června,4369432,143887,569,1.28086218018453
25,mag,18. října,4369432,143887,593,1.28023218894919
27,mag,11.9.,4369432,143887,641,1.2791137333707
48,mag,pohřeb,4369432,143887,1142,1.27637579776707
63,mag,prostituce,4369432,143887,1499,1.27626936216018
32,mag,Ford,4369432,143887,762,1.27525910853018
11,mag,Bohemia Sekt,4369432,143887,262,1.27495489595658
11,mag,Broumov,4369432,143887,262,1.27495489595658
901,mag,potraviny,4369432,143887,21465,1.27466871079475
769,mag,Švédsko,4369432,143887,18325,1.27434137431496
100,mag,knihovny,4369432,143887,2385,1.27325398414569
22,mag,7. března,4369432,143887,525,1.27252641044047
15,mag,24.8.,4369432,143887,358,1.27236484030202
26,mag,15. listopadu,4369432,143887,621,1.2714086885165
75,mag,Impuls,4369432,143887,1792,1.27094479025704
24,mag,22.6.,4369432,143887,574,1.2697048441202
23,mag,2.6.,4369432,143887,551,1.26759250998751
24,mag,15. října,4369432,143887,575,1.2674966617826
26,mag,4. listopadu,4369432,143887,623,1.26732711969301
24,mag,5.5.,4369432,143887,577,1.26310325914211
74,mag,Hrad,4369432,143887,1780,1.26245278461727
28,mag,Armstrong,4369432,143887,674,1.26154155877225
11,mag,Jizerská,4369432,143887,265,1.26052144430424
21,mag,2. září,4369432,143887,506,1.26029497620429
24,mag,15.9.,4369432,143887,579,1.25874020816061
16,mag,vejce,4369432,143887,386,1.25874020816061
22,mag,1. máj,4369432,143887,532,1.25578264188204
154,mag,fanoušci,4369432,143887,3731,1.25342657688789
21,mag,plasty,4369432,143887,509,1.25286691151153
12,mag,Zambie,4369432,143887,291,1.25225185657216
14,mag,2.7.,4369432,143887,340,1.25041030972426
24,mag,1. října,4369432,143887,583,1.25010391170668
24,mag,10. září,4369432,143887,583,1.25010391170668
24,mag,24. února,4369432,143887,584,1.24796332281677
24,mag,31. května,4369432,143887,584,1.24796332281677
15,mag,Rio,4369432,143887,365,1.24796332281677
14,mag,Krejčí,4369432,143887,341,1.24674341732037
86,mag,Kutná Hora,4369432,143887,2098,1.24479087077275
19,mag,Paraguay,4369432,143887,464,1.24348069593884
14,mag,Č. Těšín,4369432,143887,342,1.24309796873172
994,mag,olympijské,4369432,143887,24331,1.24059450399669
48,mag,ragby,4369432,143887,1175,1.24052864770212
26,mag,27.4.,4369432,143887,637,1.23947377640305
22,mag,30. října,4369432,143887,539,1.23947377640305
28,mag,Beskydy,4369432,143887,686,1.23947377640305
20,mag,Lichtenštejnsko,4369432,143887,491,1.23694938989307
20,mag,vodní,4369432,143887,491,1.23694938989307
72,mag,Litoměřice,4369432,143887,1769,1.23597045877614
263,mag,golf,4369432,143887,6463,1.23573406750009
26,mag,26.9.,4369432,143887,639,1.23559435926251
26,mag,27.3.,4369432,143887,639,1.23559435926251
23,mag,2. prosince,4369432,143887,566,1.23399906891011
22,mag,16.6.,4369432,143887,542,1.2326132204451
3296,mag,Plán,4369432,143887,81220,1.2323317704026
22,mag,SANEP,4369432,143887,544,1.22808155419347
22,mag,6. dubna,4369432,143887,545,1.22582819354357
18,mag,20.5.,4369432,143887,446,1.22557833047925
62,mag,Haiti,4369432,143887,1537,1.22495814336775
236,mag,lidská,4369432,143887,5857,1.22360207873697
2124,mag,školy,4369432,143887,52727,1.22327718960802
24,mag,25.5.,4369432,143887,596,1.22283654450503
23,mag,28. dubna,4369432,143887,573,1.21892403665466
26,mag,11. září,4369432,143887,648,1.21843332649498
48,mag,Vyškov,4369432,143887,1197,1.21772862243107
23,mag,25. května,4369432,143887,574,1.21680047561519
25,mag,Chodov,4369432,143887,624,1.21663091033152
31,mag,Masaryk,4369432,143887,774,1.21625366043685
251,mag,Chorvatsko,4369432,143887,6269,1.21584686361311
51,mag,Hongkong,4369432,143887,1274,1.21563774224146
25,mag,13.3.,4369432,143887,625,1.21468430087499
23,mag,3. března,4369432,143887,575,1.21468430087499
19,mag,18.1.,4369432,143887,476,1.21213244310004
16,mag,21.1.,4369432,143887,401,1.21165516296757
14,mag,cukrovka,4369432,143887,351,1.21122366184116
12,mag,vysvědčení,4369432,143887,301,1.2106488048588
26,mag,Kroměřížsko,4369432,143887,654,1.20725503909594
19,mag,10.1.,4369432,143887,478,1.2070607592377
23,mag,29.6.,4369432,143887,580,1.20421288448814
32,mag,Macron,4369432,143887,807,1.20414800582403
61,mag,Medveděv,4369432,143887,1539,1.20363454115293
15,mag,Tachov,4369432,143887,379,1.20186441379452
11,mag,chůze,4369432,143887,278,1.20157619690872
18,mag,22.1.,4369432,143887,455,1.2013361217445
20,mag,Opavsko,4369432,143887,506,1.20028092971837
10,mag,Opočno,4369432,143887,253,1.20028092971837
18,mag,20.2.,4369432,143887,457,1.19607863324671
248,mag,ČRo,4369432,143887,6305,1.19445561703806
21,mag,21. května,4369432,143887,534,1.19421209355687
18,mag,hřbitov,4369432,143887,459,1.19086696164215
179,mag,Indonésie,4369432,143887,4580,1.18683673502524
20,mag,Nový Bor,4369432,143887,512,1.18621513757323
22,mag,19.5.,4369432,143887,565,1.18243604509955
19,mag,17.6.,4369432,143887,488,1.18232590761398
38,mag,Vsetínsko,4369432,143887,976,1.18232590761398
13,mag,10.2.,4369432,143887,334,1.18195328677956
16,mag,svátky,4369432,143887,412,1.17930514648057
17,mag,16.1.,4369432,143887,439,1.17594721610905
24,mag,Porsche,4369432,143887,621,1.17360802016907
25,mag,Libérie,4369432,143887,648,1.17157050624517
19,mag,27.2.,4369432,143887,493,1.17033477264832
24,mag,15. září,4369432,143887,625,1.16609692883999
26,mag,Uruguay,4369432,143887,678,1.16452034744653
12,mag,3.2.,4369432,143887,313,1.16423415419328
1621,mag,automoto,4369432,143887,42347,1.16242192582613
23,mag,26. října,4369432,143887,601,1.1621355624012
19,mag,1.2.,4369432,143887,498,1.15858442352534
4304,mag,Německo,4369432,143887,113132,1.15528790063067
17,mag,Třebíčsko,4369432,143887,447,1.15490118092141
241,mag,průzkum,4369432,143887,6350,1.15251541933415
53,mag,Turnov,4369432,143887,1398,1.15125657987079
122,mag,Filipíny,4369432,143887,3220,1.15055500548718
19,mag,Bauer,4369432,143887,502,1.14935267513072
21,mag,9. září,4369432,143887,555,1.14902569001688
149,mag,vzdělání,4369432,143887,3938,1.14898400730303
17,mag,11. dubna,4369432,143887,450,1.14720183971527
19,mag,Angola,4369432,143887,506,1.14026688323245
20,mag,26.10.,4369432,143887,533,1.13947870626172
357,mag,elektronika,4369432,143887,9517,1.13912550019011
18,mag,8.2.,4369432,143887,480,1.13876653207031
22,mag,22. října,4369432,143887,587,1.13811987305153
20,mag,14.3.,4369432,143887,534,1.13734485100655
21,mag,Nadal,4369432,143887,561,1.13673664520387
19,mag,18.12.,4369432,143887,508,1.13577764353469
21,mag,19. října,4369432,143887,562,1.13471398213411
14,mag,14.8.,4369432,143887,375,1.13370534748333
14,mag,2.3.,4369432,143887,377,1.12769099550729
109,mag,1945,4369432,143887,2944,1.12432565213463
18,mag,7.2.,4369432,143887,487,1.12239822462782
17,mag,30.1.,4369432,143887,460,1.12226266928668
14,mag,4.3.,4369432,143887,380,1.11878817185855
99,mag,Sokolov,4369432,143887,2693,1.11635486248259
18,mag,5.3.,4369432,143887,490,1.11552639876275
21,mag,26.5.,4369432,143887,572,1.1148763251038
12,mag,klonování,4369432,143887,327,1.11438926685779
15,mag,RRTV,4369432,143887,409,1.11370809982426
25,mag,11. listopadu,4369432,143887,682,1.11316376546462
62,mag,AIDS,4369432,143887,1692,1.11274271061243
10,mag,polygrafie,4369432,143887,274,1.10828859568886
22,mag,21. června,4369432,143887,604,1.10608669781663
204,mag,Kuba,4369432,143887,5602,1.10583540422393
1307,mag,Polsko,4369432,143887,35925,1.10479636829757
39,mag,Nové Město n.Mor.,4369432,143887,1072,1.10477350126224
19,mag,14. listopadu,4369432,143887,523,1.10320275892088
89,mag,astronomie,4369432,143887,2450,1.10313166099872
13,mag,Jordan,4369432,143887,359,1.09964456207346
25,mag,Soči,4369432,143887,691,1.09866525042962
124,mag,Vietnam,4369432,143887,3435,1.09622163979985
1273,mag,Rakousko,4369432,143887,35312,1.09473629008118
115,mag,sníh,4369432,143887,3196,1.09268378129399
12,mag,10.8.,4369432,143887,334,1.09103380318113
93,mag,Malajsie,4369432,143887,2591,1.08998108820315
156,mag,Vsetín,4369432,143887,4349,1.08927771290238
22,mag,4.5.,4369432,143887,616,1.08453955435267
16,mag,Bruntálsko,4369432,143887,448,1.08453955435267
227,mag,alkohol,4369432,143887,6356,1.08453955435267
45,mag,Hodonín,4369432,143887,1261,1.08367949126437
30,mag,Klatovy,4369432,143887,842,1.08196345089815
1171,mag,Španělsko,4369432,143887,32978,1.0782910700502
24,mag,NFL,4369432,143887,676,1.07812216053993
13,mag,14.1.,4369432,143887,367,1.07567410840428
13,mag,Newcastle,4369432,143887,367,1.07567410840428
604,mag,vysoké,4369432,143887,17061,1.07506787077032
177,mag,výstava,4369432,143887,5001,1.07478065014434
15,mag,Neumannová,4369432,143887,424,1.07430804912293
14,mag,Chrastava,4369432,143887,396,1.07358460935921
22,mag,Plzeňsko,4369432,143887,623,1.07235371666332
15,mag,15.1.,4369432,143887,425,1.07178026547793
16,mag,29.1.,4369432,143887,455,1.06785433043955
12,mag,marihuana,4369432,143887,342,1.06551254462719
103,mag,krasobruslení,4369432,143887,2939,1.06424364571388
211,mag,papež,4369432,143887,6029,1.0627732106677
18,mag,9.5.,4369432,143887,517,1.05726873383703
19,mag,šerm,4369432,143887,546,1.05673084783081
17,mag,Eurojackpot,4369432,143887,489,1.05570721446191
18,mag,papír,4369432,143887,523,1.04513945581978
27,mag,U. Brod,4369432,143887,787,1.04181944484196
13,mag,Assange,4369432,143887,379,1.04161582528858
467,mag,Belgie,4369432,143887,13659,1.03824871606381
12,mag,20.7.,4369432,143887,351,1.03819171014957
35,mag,Benešov,4369432,143887,1026,1.0359149739431
180,mag,Znojmo,4369432,143887,5289,1.03348068707458
13,mag,Klausová,4369432,143887,382,1.03343559629417
15,mag,13.2.,4369432,143887,443,1.02823163166619
12,mag,Madagaskar,4369432,143887,355,1.02649377538732
16,mag,Johnson,4369432,143887,475,1.0228920428421
10,mag,squat,4369432,143887,297,1.02246153272306
18,mag,24.1.,4369432,143887,538,1.01599987991403
525,mag,Nizozemsko,4369432,143887,15692,1.01597829779405
254,mag,Vatikán,4369432,143887,7592,1.01597014101109
59,mag,bezdomovci,4369432,143887,1764,1.01567990010806
10,mag,veletrhy,4369432,143887,299,1.01562232514631
116,mag,Třebíč,4369432,143887,3482,1.01165550618538
62,mag,Národní,4369432,143887,1862,1.01114965969723
288,mag,věznice,4369432,143887,8656,1.01036586948937
103,mag,Šumava,4369432,143887,3103,1.00799615686533
1402,mag,sociální,4369432,143887,42300,1.00649372921202
37,mag,medaile,4369432,143887,1117,1.00589344521877
47,mag,holokaust,4369432,143887,1419,1.00581681009733
18,mag,12.10.,4369432,143887,544,1.00479399888556
26,mag,ovoce,4369432,143887,787,1.00323353947744
141,mag,dřevo,4369432,143887,4279,1.00064551544388
14,mag,Ford Motor,4369432,143887,425,1.00032824777941
1457,mak,výrobní,4369432,244089,1459,17.8764400453479
8977,mak,HDP,4369432,244089,8997,17.8611855241964
294,mak,ZEW,4369432,244089,295,17.8402974574917
9530,mak,inflace,4369432,244089,9575,17.8168488151611
159109,mak,hospodářství,4369432,244089,159940,17.8079706549904
414,mak,Ifo,4369432,244089,419,17.6873632432538
844,mak,bankroty,4369432,244089,877,17.2273957328489
774,mak,aktivita,4369432,244089,820,16.8967774948942
253,mak,EFSF,4369432,244089,272,16.6505427263392
1398,mak,prognóza,4369432,244089,1503,16.6504113642198
18745,mak,daně,4369432,244089,20465,16.3964742979139
1319,mak,Fed,4369432,244089,1445,16.3400629479964
679,mak,platební,4369432,244089,757,16.0564921603487
3607,mak,prosinec,4369432,244089,4087,15.7985882848271
1916,mak,DPH,4369432,244089,2173,15.7838358345362
3262,mak,kurz,4369432,244089,3711,15.735109850261
237,mak,Bernanke,4369432,244089,270,15.7130813396389
895,mak,EET,4369432,244089,1024,15.6458749741385
18530,mak,rozpočet,4369432,244089,21282,15.5861825052821
2590,mak,dluh,4369432,244089,2992,15.4958338703624
2237,mak,podnikatelé,4369432,244089,2589,15.4671647139529
2367,mak,ECB,4369432,244089,2747,15.4246875430655
2052,mak,kurs,4369432,244089,2382,15.4209942809707
1511,mak,podniky,4369432,244089,1782,15.1786637924782
2593,mak,tržby,4369432,244089,3078,15.0803241963445
517,mak,líh,4369432,244089,616,15.0240357293563
3445,mak,březen,4369432,244089,4107,15.015551926951
3473,mak,červen,4369432,244089,4211,14.7637376320935
849,mak,rezervy,4369432,244089,1043,14.5713623695257
314,mak,zóna,4369432,244089,390,14.4125828840699
3555,mak,duben,4369432,244089,4474,14.2239560629275
3622,mak,únor,4369432,244089,4562,14.2124824640966
3659,mak,srpen,4369432,244089,4619,14.1804895463605
1059,mak,SB,4369432,244089,1341,14.136567104475
551,mak,intervence,4369432,244089,698,14.1310018431085
3618,mak,listopad,4369432,244089,4604,14.067276517429
3567,mak,květen,4369432,244089,4545,14.0490189593914
3509,mak,říjen,4369432,244089,4489,13.9929905109011
1216,mak,EMU,4369432,244089,1559,13.9625337713243
538,mak,Fitch,4369432,244089,691,13.9373756336499
238,mak,přiznání,4369432,244089,306,13.9229834655028
7633,mak,průmysl,4369432,244089,9823,13.9100245070555
3681,mak,červenec,4369432,244089,4750,13.8723163677787
324,mak,podnikání,4369432,244089,423,13.7113879721061
226,mak,zápis,4369432,244089,298,13.5759100521729
3526,mak,září,4369432,244089,4684,13.475416533313
983,mak,CzechInvest,4369432,244089,1306,13.4737075825096
3890,mak,leden,4369432,244089,5190,13.4171112338908
357,mak,P,4369432,244089,480,13.313852938887
281,mak,zákoník,4369432,244089,379,13.2722296209033
